season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score,cluster_label,pca_1,pca_2
2020/21,1941,Devon Conway,New Zealand,Left-hand bat,Right-arm medium,12,473,313,0,0.0,0,873.0465,65.72095252221699,39.41666666666666,151.1182108626198,inf,0.0,1.5215847634922055,2,2.8439782628109818,-0.11796249466976326
2020/21,1942,Kyle Abbott,South Africa,Right-hand bat,Right-arm fast-medium,2,4,4,0,5.0,61,-13.5,3.181980515339464,2.0,100.0,inf,12.2,31.426968052735447,4,-0.7781768756721061,0.42422686924337155
2020/21,1972,Dilruwan Perera,Sri Lanka,Right-hand bat,Right-arm offbreak,7,24,33,3,20.0,148,92.74453333333332,9.47960952350334,3.4285714285714284,72.72727272727273,49.333333333333336,7.4,10.54895771308557,0,-0.6851712287775213,0.33227429090132277
2020/21,1980,Seekkuge Prasanna,Sri Lanka,Right-hand bat,Right-arm Leg-Break,7,7,10,3,11.0,92,61.99993333333333,12.428852718350331,1.0,70.0,30.666666666666668,8.363636363636363,8.045794914952769,0,-1.2572324854199688,-0.1746715849809835
2020/21,2003,Bhanuka Rajapaksa,Sri Lanka,Left-hand bat,Right-arm medium,9,180,110,0,3.0,32,370.4067,39.86290801076861,20.0,163.63636363636363,inf,10.666666666666666,2.508597716277646,4,0.9566552987971706,-0.6175649868588323
2020/21,2006,Milinda Siriwardana,Sri Lanka,Left-hand bat,Slow left-arm orthodox,4,28,20,0,2.0,26,51.7443,17.55853464489088,7.0,140.0,inf,13.0,5.695236078774811,4,-0.1771906297520926,-0.3699363888570789
2020/21,2011,Colin Munro,New Zealand,Left-hand bat,Right-arm medium-fast,16,443,346,0,0.0,0,727.799,41.57249347399272,27.6875,128.03468208092485,inf,0.0,2.4054366636092896,2,1.9927777059144445,0.23012571563085069
2020/21,2050,Cameron Bancroft,Australia,Right-hand bat,Right-arm offbreak,7,156,120,0,0.0,0,249.3311,31.848805071290315,22.285714285714285,130.0,inf,0.0,3.1398352238383875,2,1.7138539932927686,0.31029425147441153
2020/21,2054,Jason Behrendorff,Australia,Right-hand bat,Left-arm fast-medium,16,11,9,16,53.1,373,419.5994623655914,17.07144984058597,0.6875,122.22222222222224,23.3125,7.024482109227872,5.857733287670635,1,-0.8142616149814148,-0.6458978108222468
2020/21,2058,Josh Lalor,Australia,Right-hand bat,Left-arm fast-medium,7,7,13,6,26.4,274,118.89929189614476,23.39309830108607,1.0,53.84615384615385,45.66666666666666,10.37878787878788,4.2747650915209165,0,-1.306260499976398,0.10826846966406253
2020/21,2073,Tendai Chisoro,Zimbabwe,Left-hand bat,Slow left-arm orthodox,2,3,5,0,7.0,52,-3.3666666666666663,3.0876996111812574,1.5,60.0,inf,7.428571428571429,32.38657013068157,0,-0.7487172812241036,1.0414771336715454
2020/21,2080,Nic Maddinson,Australia,Left-hand bat,Slow left-arm orthodox,8,134,108,4,8.0,60,291.61716666666666,25.870011465247625,16.75,124.07407407407408,15.0,7.5,3.865479539285655,1,-0.10605428278868649,-1.1699183507773252
2020/21,2086,DArcy Short,Australia,Left-hand bat,Left-arm Chinaman,17,395,337,8,32.0,254,705.4159666666667,44.83690392086319,23.235294117647054,117.2106824925816,31.75,7.9375,2.2303056468060163,1,0.45023610841950956,-0.865543990145104
2020/21,2091,Scott Boland,Australia,Right-hand bat,Right-arm fast-medium,14,15,21,17,54.2,432,392.6790818181818,28.305293625374382,1.0714285714285714,71.42857142857143,25.41176470588235,7.970479704797047,3.53290806036206,0,-1.2933592757586336,-0.35672274968568246
2020/21,2103,Duanne Olivier,South Africa,Right-hand bat,Right-arm fast-medium,9,4,4,10,26.1,266,186.00806451612905,24.38612595199777,0.4444444444444444,100.0,26.6,10.191570881226053,4.100692344361805,1,-1.2446229869016816,-0.6535383335004582
2020/21,2104,Jackson Bird,Australia,Right-hand bat,Right-arm fast-medium,9,12,11,7,29.0,215,207.8408,18.96197912092043,1.3333333333333333,109.09090909090908,30.714285714285715,7.413793103448276,5.273711112236787,1,-0.7983603602959124,-0.4205565523112906
2020/21,2109,Peter Handscomb,Australia,Right-hand bat,Right-arm offbreak,13,208,166,0,0.0,0,364.0063,16.49274856534664,16.0,125.30120481927712,inf,0.0,6.06327075222093,2,1.323334903337558,0.48241848449108327
2020/21,2118,Carlos Brathwaite,West Indies,Right-hand bat,Right-arm fast-medium,16,55,52,16,48.0,385,406.384,24.843000736840683,3.4375,105.76923076923076,24.0625,8.020833333333334,4.025278631164149,1,-0.8835311234079228,-0.6539092263371813
2020/21,2199,Mominul Haque,Bangladesh,Left-hand bat,Slow left-arm orthodox,2,13,10,0,0.0,0,42.9051,13.973914920486669,6.5,130.0,inf,0.0,7.156190700244889,2,0.8442846684155041,0.6119750320796014
2020/21,2201,Arafat Sunny,Bangladesh,Left-hand bat,Slow left-arm orthodox,7,14,16,4,20.0,146,100.70833333333331,15.326627350868192,2.0,87.5,36.5,7.3,6.524592639380339,0,-0.8449444744447625,-0.11578056115664168
2020/21,2205,Ziaur Rahman,Bangladesh,Right-hand bat,Right-arm fast-medium,6,19,21,6,8.0,63,168.89706666666666,23.20668988475968,3.1666666666666665,90.47619047619048,10.5,7.875,4.309102267345422,1,-1.2662105208789483,-0.8653132744564501
2020/21,2208,Mukhtar Ali,Bangladesh,Right-hand bat,Right-arm medium-fast,10,71,73,17,31.0,285,432.97176666666667,40.737746004497176,7.1,97.26027397260276,16.764705882352942,9.193548387096774,2.454725894480285,1,-0.9909301271394411,-0.9351949032386662
2020/21,2210,Sabbir Rahman,Bangladesh,Right-hand bat,Right-arm Leg-Break,7,106,101,0,1.0,11,186.3886,40.81228019807507,15.142857142857142,104.95049504950497,inf,11.0,2.450242905190985,4,0.1326166089685562,-0.1705109788008874
2020/21,2212,Ariful Haque,Bangladesh,Right-hand bat,Right-arm medium-fast,10,188,162,2,5.4,44,345.7493411764706,26.85755987057357,18.8,116.0493827160494,22.0,8.148148148148147,3.723346442562147,1,0.0021863858022460225,-1.0211950610236076
2020/21,2213,Soumya Sarkar,Bangladesh,Left-hand bat,Right-arm medium-fast,14,358,269,3,16.2,148,689.3023242424242,44.970028311888136,25.571428571428573,133.08550185873605,49.333333333333336,9.135802469135802,2.223703292033826,4,0.9302509614095132,-0.6581033691997898
2020/21,2218,Anamul Haque,Bangladesh,Right-hand bat,Right-arm medium,4,41,41,0,0.0,0,57.62400000000001,13.34222861044336,10.25,100.0,inf,0.0,7.494999742526298,2,0.7785340804817321,0.7628512718823092
2020/21,2229,Al-Amin Hossain,Bangladesh,Right-hand bat,Right-arm medium-fast,9,0,2,5,32.0,236,111.0,10.449282272003185,0.0,0.0,47.2,7.375,9.57003528059822,0,-1.562976978301236,0.8103975630274796
2020/21,2230,Kamrull Rabbi,Bangladesh,Right-hand bat,Right-arm medium-fast,9,6,10,16,33.0,286,334.00006666666667,33.40777775930792,0.6666666666666666,60.0,17.875,8.666666666666666,2.993314931644577,0,-1.613565822671856,-0.5140556514451108
2020/21,2231,Nazmul Islam,Bangladesh,Left-hand bat,Slow left-arm orthodox,1,4,2,1,4.0,51,24.25,,4.0,200.0,51.0,12.75,0.0,4,0.06886681171690044,-1.020947611720213
2020/21,2234,Nadif Chowdhury,Bangladesh,Right-hand bat,Slow left-arm orthodox,2,1,1,0,0.0,0,9.0,4.949747468305833,0.5,100.0,inf,0.0,20.203050891044214,2,0.22674586495331508,1.1054847316211662
2020/21,2249,Taijul Islam,Bangladesh,Left-hand bat,Slow left-arm orthodox,3,0,0,4,9.0,79,80.5,27.250382260315785,0.0,0.0,19.75,8.777777777777779,3.669673292826725,0,-2.1681904914199825,-0.049504330739827296
2020/21,2251,Chris Tremain,Australia,Right-hand bat,Right-arm fast-medium,3,0,0,3,7.5,81,44.2,21.689014116214075,0.0,0.0,27.0,10.8,4.610629116850586,0,-2.2174797411728786,0.00539953151471831
2020/21,2258,Sanju Samson,India,Right-hand bat,Right-arm medium,3,48,34,0,0.0,0,82.8769,17.673581592403206,16.0,141.1764705882353,inf,0.0,5.6581626919913,2,1.4670401445386116,0.3689194357539771
2020/21,2274,Aftab Alam,Afghanistan,Right-hand bat,Right-arm medium-fast,1,1,6,1,3.0,22,21.833366666666667,,1.0,16.666666666666664,22.0,7.333333333333333,0.0,0,-1.790939664535525,-0.07993198551703234
2020/21,2320,Trent Boult,New Zealand,Right-hand bat,Left-arm fast-medium,7,6,6,7,27.0,220,160.16666666666666,25.27491698446166,0.8571428571428571,100.0,31.428571428571427,8.148148148148149,3.9564917289927126,1,-0.9561766263317639,-0.4044001791430931
2020/21,2334,Dwaine Pretorius,South Africa,Right-hand bat,Right-arm medium-fast,3,24,16,6,9.0,63,168.85,43.32223255250511,8.0,150.0,10.5,7.0,2.3082836250140923,1,-0.38541489292051345,-1.312289383983397
2020/21,2343,Beuran Hendricks,South Africa,Left-hand bat,Left-arm fast-medium,1,0,0,0,4.0,56,-8.0,,0.0,0.0,inf,14.0,0.0,0,-1.9019862199681115,0.5278763907446724
2020/21,2351,Danushka Gunathilaka,Sri Lanka,Left-hand bat,Right-arm offbreak,13,545,386,1,8.0,48,927.6034666666668,49.288003143770034,41.92307692307692,141.19170984455957,48.0,6.0,2.028891284321384,2,2.1497966649322726,-0.7842162536820209
2020/21,2361,Temba Bavuma,South Africa,Right-hand bat,Right-arm medium,3,50,41,0,0.0,0,77.28559999999999,16.313647122986733,16.666666666666668,121.95121951219512,inf,0.0,6.129837138569405,2,1.3295176124986317,0.4959313983602989
2020/21,2363,Kurtis Patterson,Australia,Left-hand bat,Right-arm offbreak,1,0,0,0,0.0,0,16.0,,0.0,0.0,inf,0.0,0.0,0,-0.6731200038971001,1.480283929378877
2020/21,2364,Ashton Agar,Australia,Left-hand bat,Slow left-arm orthodox,5,29,24,8,17.0,117,243.0842,52.532704307393125,5.8,120.83333333333331,14.625,6.882352941176471,1.903576092615636,1,-0.684123166173349,-0.9785017155597372
2020/21,2365,Harry Conway,Australia,Right-hand bat,Right-arm fast-medium,3,0,0,2,10.0,71,47.75,13.495626863708274,0.0,0.0,35.5,7.1,7.409807711038211,0,-1.7448263986554489,0.5086854351382979
2020/21,2367,Travis Head,Australia,Left-hand bat,Right-arm offbreak,4,70,71,1,6.0,44,90.8659,29.39196152458185,17.5,98.59154929577466,44.0,7.333333333333333,3.402290790166059,1,0.2388090160023201,-0.29245412042822777
2020/21,2368,Joel Paris,Australia,Left-hand bat,Left-arm fast-medium,1,0,0,0,1.0,10,-9.0,,0.0,0.0,inf,10.0,0.0,0,-1.5508815868049652,0.7999928303544451
2020/21,2370,Gurinder Sandhu,Australia,Left-hand bat,Right-arm fast-medium,3,0,0,2,5.0,55,34.0,11.676186592091328,0.0,0.0,27.5,11.0,8.564440043098775,0,-2.2317827612191143,0.06450074433317003
2020/21,2371,Mark Steketee,Australia,Right-hand bat,Right-arm fast-medium,16,25,30,24,56.0,522,534.1218411286466,26.741105069206792,1.5625,83.33333333333334,21.75,9.321428571428571,3.7395612388193,1,-1.343479110180741,-0.623363208663339
2020/21,2373,Ashton Turner,Australia,Right-hand bat,Right-arm offbreak,16,228,150,0,5.3,54,451.6895,30.84581072308888,14.25,152.0,inf,10.18867924528302,3.2419313240856864,4,0.5780091935008977,-0.40765516323820417
2020/21,2374,Jack Wildermuth,Australia,Right-hand bat,Right-arm medium-fast,12,75,51,12,42.0,312,442.7809,42.493699006613575,6.25,147.05882352941177,26.0,7.428571428571429,2.3532900721219008,1,-0.2683705653491317,-0.9134848709629617
2020/21,2386,Niroshan Dickwella,Sri Lanka,Left-hand bat,Right-arm Fast,11,307,217,0,0.0,0,624.9971,40.41593598208058,27.90909090909091,141.47465437788017,inf,0.0,2.4742715359688194,2,2.1259718530446556,0.13695779687318088
2020/21,2394,Angelo Perera,Sri Lanka,Right-hand bat,Slow left-arm orthodox,7,227,160,0,0.0,0,407.1176,42.20543574042949,32.42857142857143,141.875,inf,0.0,2.369363051124901,2,2.377038429302062,0.06384998892763374
2020/21,2399,Dushmantha Chameera,Sri Lanka,Right-hand bat,Right-arm Fast,11,24,20,12,38.5,334,284.8813523809524,25.57134722871207,2.1818181818181817,120.0,27.83333333333333,8.675324675324676,3.9106269648443783,1,-0.8138397561303367,-0.6846340166861071
2020/21,2407,Dhananjaya de Silva,Sri Lanka,Right-hand bat,Right-arm offbreak,7,118,77,3,12.2,86,276.9561,49.152790732160106,16.857142857142858,153.24675324675326,28.666666666666668,7.049180327868853,2.034472478783817,1,0.44925685238415103,-1.0303375820946368
2020/21,2416,Kyle Mayers,West Indies,Left-hand bat,Right-arm medium,2,25,18,0,1.0,10,32.822,12.955610444899923,12.5,138.88888888888889,inf,10.0,7.7186636959562,4,0.3741727005054799,-0.21113973456214655
2020/21,2433,Shehan Jayasuriya,Sri Lanka,Left-hand bat,Right-arm offbreak,9,119,125,4,12.1,115,253.5937333333333,26.199246841687984,13.22222222222222,95.2,28.75,9.50413223140496,3.816903615751312,1,-0.4895240706792067,-0.7203617599502454
2020/21,2435,Malinda Pushpakumara,Sri Lanka,Right-hand bat,Slow left-arm orthodox,7,12,7,8,18.0,139,194.4170333333333,37.10734095027774,1.7142857142857142,171.42857142857142,17.375,7.722222222222222,2.6948845548915985,1,-0.4772664041722488,-1.2357914397126015
2020/21,2436,Dasun Shanaka,Sri Lanka,Right-hand bat,Right-arm medium,9,278,172,4,12.0,111,593.1573,51.92023914671909,30.88888888888889,161.6279069767442,27.75,9.25,1.9260311902149465,1,1.0832300000649506,-1.474484332774423
2020/21,2438,Vishwa Fernando,Sri Lanka,Right-hand bat,Left-arm medium-fast,3,7,8,3,9.0,67,72.5,26.509825222610075,2.333333333333333,87.5,22.33333333333333,7.444444444444445,3.77218631810181,1,-1.0886021554979712,-0.5207441405561282
2020/21,2439,Akila Dananjaya,Sri Lanka,Left-hand bat,Right-arm offbreak,6,11,12,6,22.7,246,137.2304588235294,23.930506474237397,1.8333333333333333,91.66666666666666,41.0,10.837004405286343,4.178766550873293,1,-1.0431722977031745,-0.3073366838625103
2020/21,2442,Lahiru Madushanka,Sri Lanka,Right-hand bat,Right-arm fast-medium,2,0,3,1,2.0,25,-3.0,27.577164466275352,0.0,0.0,25.0,12.5,3.6261886214694745,0,-2.4010265360640957,-0.17442407012306735
2020/21,2444,Ashan Priyanjan,Sri Lanka,Right-hand bat,Right-arm offbreak,10,126,108,5,18.0,147,302.3267,28.91427708562944,12.6,116.66666666666669,29.4,8.166666666666666,3.458499055807298,1,-0.2005110757908151,-0.7545163375354363
2020/21,2463,Ryan Burl,Zimbabwe,Left-hand bat,Right-arm Leg-Break,3,41,40,0,3.0,27,51.1437,28.355146892760047,13.666666666666666,102.5,inf,9.0,3.5266965950909293,4,0.20375192040217527,0.021033799408740717
2020/21,2485,Babar Azam,Pakistan,Right-hand bat,Right-arm offbreak,6,182,118,0,0.0,0,338.93,56.249393779441455,30.33333333333333,154.23728813559322,inf,0.0,1.7777969375475993,2,2.3746889029916636,0.003142182301588359
2020/21,2490,Mohammad Nawaz,Pakistan,Left-hand bat,Slow left-arm orthodox,3,21,16,3,10.0,61,111.9552,33.66383572440906,7.0,131.25,20.33333333333333,6.1,2.970546815242796,1,-0.3553949221786715,-0.857427733760443
2020/21,2523,Will Young,New Zealand,Right-hand bat,Right-arm offbreak,3,67,47,0,0.0,0,125.1641,53.69008513406674,22.33333333333333,142.5531914893617,inf,0.0,1.8625412820690288,2,1.8314686261659048,0.20519636589846102
2020/21,2526,Ish Sodhi,New Zealand,Right-hand bat,Right-arm Leg-Break,11,1,4,20,38.2,309,447.1158536585366,36.03122622226361,0.0909090909090909,25.0,15.45,8.089005235602095,2.775370435164658,0,-1.9529321365156456,-0.29231286179770477
2020/21,2573,Evin Lewis,West Indies,Left-hand bat,None,3,55,34,0,0.0,0,122.9007,40.923041270536096,18.33333333333333,161.76470588235296,inf,0.0,2.4436111514516963,2,1.7849536840044589,0.1451081082799789
2020/21,2611,Alex Ross,Australia,Right-hand bat,Right-arm offbreak,6,126,106,0,0.0,0,188.5968,29.40725591849739,21.0,118.86792452830188,inf,0.0,3.400521295735697,2,1.5427639943628322,0.4090967969323695
2020/21,2612,Daniel Worrall,England,Right-hand bat,Right-arm fast-medium,10,72,52,10,37.3,271,377.1469739837398,40.79272365138029,7.2,138.46153846153845,27.1,7.265415549597856,2.451417582572139,1,-0.26005652584683453,-0.8302134490408886
2020/21,2616,Tharindu Kaushal,Sri Lanka,Right-hand bat,Right-arm offbreak,5,0,1,1,11.0,100,-3.0,12.152731745944568,0.0,0.0,100.0,9.090909090909092,8.228602596561924,4,-0.7680651337091505,1.9701773961098512
2020/21,2623,Hilton Cartwright,Australia,Right-hand bat,Right-arm medium,14,240,166,2,6.300000000000001,96,466.2067,28.54899734572877,17.142857142857142,144.57831325301206,48.0,15.238095238095235,3.5027499841412486,4,0.01134900537269135,-1.035822412232556
2020/21,2626,Samuel Rainbird,Australia,Right-hand bat,Left-arm medium-fast,5,21,14,5,18.0,149,138.954,18.588923400778217,4.2,150.0,29.8,8.277777777777779,5.379547693214635,1,-0.3650102969846812,-0.8203350993606141
2020/21,2633,Jason Holder,West Indies,Right-hand bat,Right-arm medium-fast,6,114,86,5,22.0,165,338.1666,22.803414133502027,19.0,132.5581395348837,33.0,7.5,4.385308244395004,1,0.4144881976784275,-0.8114091965008385
2020/21,2634,Daniel Hughes,Australia,Left-hand bat,Right-arm medium,16,331,252,0,0.0,0,515.5363,50.16959903995272,20.6875,131.34920634920636,inf,0.0,1.993238971680134,2,1.6402114252520323,0.30798037498560177
2020/21,2636,Adam Zampa,Australia,Right-hand bat,Right-arm Leg-Break,20,40,36,26,71.0,556,575.3326383022775,27.95826235624457,2.0,111.11111111111111,21.384615384615383,7.830985915492958,3.5767601979621837,1,-0.9445799625974475,-0.7278554444040185
2020/21,2639,Marcus Stoinis,Australia,Right-hand bat,Right-arm medium,19,552,380,3,10.0,86,1073.2108666666668,54.09565582727745,29.05263157894737,145.26315789473685,28.666666666666668,8.6,1.8485772742878093,1,0.908761731404164,-1.2703623025307464
2020/21,2643,Todd Astle,New Zealand,Right-hand bat,Right-arm Leg-Break,1,0,0,4,2.0,13,81.5,,0.0,0.0,3.25,6.5,0.0,0,-2.2578557998861126,-0.35594780953720684
2020/21,2649,Fawad Ahmed,Australia,Right-hand bat,Right-arm Leg-Break,16,1,4,15,55.9,436,310.8137254901961,19.61679843495106,0.0625,25.0,29.066666666666663,7.79964221824687,5.097671790409538,0,-1.6890794805559346,0.09778395841259474
2020/21,2654,Kesrick Williams,West Indies,Right-hand bat,Right-arm Fast,1,0,0,0,2.0,33,-13.5,,0.0,0.0,inf,16.5,0.0,0,-2.1214266156950776,0.3578036159885645
2020/21,2680,Nurul Hasan,Bangladesh,Right-hand bat,Right-arm medium,8,146,103,0,0.0,0,306.1127,29.66833918417012,18.25,141.74757281553397,inf,0.0,3.370596492754004,2,1.5985973989840083,0.29584808747530783
2020/21,2681,Taskin Ahmed,Bangladesh,Left-hand bat,Right-arm Fast,11,25,18,9,41.0,376,251.3,23.59555524400151,2.272727272727273,138.88888888888889,41.77777777777778,9.170731707317072,4.238086324559882,1,-0.433324697958591,-0.49985381250398464
2020/21,2750,Alex Carey,Australia,Left-hand bat,Right-arm medium-fast,13,425,348,0,0.0,0,741.9635000000001,57.521192798637934,32.69230769230769,122.1264367816092,inf,0.0,1.738489678926963,2,2.2143344511975984,0.1836830565889417
2020/21,2847,Shardul Thakur,India,Right-hand bat,Right-arm medium,7,27,12,10,25.2,250,255.5362,34.799996942610704,3.857142857142857,225.0,25.0,9.92063492063492,2.873563470850638,1,0.06600523342076435,-1.5900443879454882
2020/21,2876,Axar Patel,India,Left-hand bat,Slow left-arm orthodox,1,7,3,0,3.0,24,18.3331,,7.0,233.33333333333331,inf,8.0,0.0,4,1.1113202580689212,-0.7477103202006375
2020/21,2888,Chaturanga de Silva,Sri Lanka,Left-hand bat,Slow left-arm orthodox,7,45,40,2,10.2,73,125.1239,21.140386028315344,6.428571428571429,112.5,36.5,7.15686274509804,4.730282591153275,1,-0.36208264186768346,-0.3698654442955409
2020/21,2892,Asif Ali,Pakistan,Right-hand bat,Right-arm medium-fast,1,7,8,0,0.0,0,14.125,,7.0,87.5,inf,0.0,0.0,2,0.4987740528066796,0.7822743748048763
2020/21,2921,Fakhar Zaman,Pakistan,Left-hand bat,Slow left-arm orthodox,3,45,47,0,0.0,0,81.7302,14.789130972778624,15.0,95.74468085106383,inf,0.0,6.761722523389873,2,1.0011449664688046,0.7081008992592968
2020/21,2930,Rassie van der Dussen,South Africa,Right-hand bat,Right-arm Leg-Break,3,136,89,0,0.0,0,262.5693,87.00361052180537,45.333333333333336,152.80898876404493,inf,0.0,1.149377587898348,2,3.183517095382801,-0.2251467954912381
2020/21,2984,Sikandar Raza,Zimbabwe,Right-hand bat,Right-arm offbreak,2,14,15,0,4.0,39,2.200000000000001,1.6970562748477145,7.0,93.33333333333331,inf,9.75,58.92556509887896,4,-0.38915559189302534,0.9800994656329015
2020/21,2985,Mark Wood,England,Right-hand bat,Right-arm Fast,4,0,0,5,16.0,129,110.75,30.02941266491904,0.0,0.0,25.8,8.0625,3.3300684604072197,0,-1.9967972145401582,0.1425813040834243
